TF	target	importance
TRBC2	GNLY	0.0031804994351744527
TRAT1	CXCR4	0.0031800426678125866
ZFP36L2	LAIR2	0.003178877748822351
SIT1	IL22	0.0031785791302447746
CXCR3	LCK	0.003176896870687315
SLAMF1	S100A10	0.0031766375464721205
RASAL3	CD96	0.0031745414614015983
KLRB1	HSPA8	0.0031735681321368656
CD247	ZAP70	0.0031735023554380483
PTGER4	CD82	0.0031734681542930493
TIGIT	EVL	0.0031722156464062323
TRAC	CD2	0.0031722002044769666
EVL	CD82	0.0031721970337941826
CD96	GNLY	0.0031706373043523185
CD69	TRBV4-1	0.0031702387065314364
PTGER4	GZMA	0.0031691755175946284
CD3D	BIRC3	0.003169110434676093
KIAA1551	CD69	0.003168350579788093
CAMK4	SEPT1	0.0031667146399285123
SELL	GZMM	0.003166244497305553
ISG20	IL22	0.003164193237346437
TIGIT	IL7R	0.0031632988116061986
HLA-DPA1	NBAS	0.0031630792381950245
IKZF3	PTPN7	0.0031629271234531794
ITK	KLRB1	0.0031620858757804957
BIRC3	CD52	0.003161904074181537
GZMA	SLC9A3R1	0.003161076651396405
TAGAP	TRAV8-3	0.003160915146122039
TOX	TRBC2	0.003160734712778084
TRAV8-2	TUBA4A	0.003159987302239243
TRBC2	DDIT4	0.0031597019899432294
SYTL1	ITM2A	0.0031592957846316343
TRBC2	SLC9A3R1	0.0031581475072359703
TRBC1	PGM2L1	0.0031556877962402668
TC2N	CD52	0.0031544376479835474
TRAC	ZFP36L2	0.0031542856216110102
SYTL1	ITK	0.0031523601234836637
CXCR3	RGS1	0.003151277465179156
SLC38A1	RGS1	0.0031507035765112163
TOX	LCK	0.003148809368765615
TMC8	TRAT1	0.003147853954679975
SYTL1	TRBC1	0.0031468976418791614
PIM2	SKAP1	0.0031443532743825045
TRBC1	DDIT4	0.003141235762051497
TAGAP	LAT	0.003140949433731541
BIRC3	CCL5	0.0031402525865139143
SLC38A1	GIMAP7	0.003138848003595217
TMC8	SEPT1	0.0031359688758242485
RASAL3	PIM2	0.003135228665272987
NBAS	CD3D	0.003135119403783219
TRAC	S100A10	0.003133832645199559
TRAT1	GZMM	0.0031327138605926987
CD247	LTB	0.0031322215699752178
HLA-DRB5	TRBV4-1	0.003131871841923896
GZMM	CD52	0.003131079341841122
SYTL1	APOBEC3G	0.0031308347289534973
C12orf75	IL7R	0.0031306011087108144
EVL	BATF	0.0031299255296688335
ZAP70	SAMSN1	0.00312987812771817
SLAMF1	LTB	0.0031292591549207534
RASAL3	CD28	0.0031283425054979812
TCF7	PGM2L1	0.003128060175651028
TSPAN13	LAT	0.0031279449221261937
NBAS	CCL5	0.0031278662684660137
CLEC2D	CD96	0.003126457623779762
CD247	RHOH	0.003126451161124892
IL7R	ALOX5AP	0.0031261277755602794
RGS1	PTPRCAP	0.003125946807319675
ISG20	S100A10	0.0031233131789530156
CD96	TIGIT	0.003122038487283539
TRAC	TIGIT	0.0031205003947678087
ITM2A	CST7	0.003116517996956264
CD69	CD52	0.0031140201168544136
PTPN7	IL22	0.0031101596529146806
TOX	ZFP36L2	0.0031099820616006316
LCK	TNFRSF4	0.003107464799204527
TUBA4A	CD52	0.0031064905932861628
PIM2	TNFRSF18	0.0031050873387837175
SIT1	IL2RG	0.00310479967312673
ALOX5AP	HLA-DPA1	0.003104603994045888
SIT1	RGS1	0.003104561084242504
SELL	PTGER4	0.0031036547663610635
PGM2L1	EVL	0.0031022804308956783
SIT1	TNFRSF18	0.0031019324699848535
RARRES3	BATF	0.0031014701323547676
APOBEC3G	DUSP2	0.003099729152772347
IKZF3	CD3G	0.003099209861224665
PTGER4	S100A4	0.0030981142603525836
SAMSN1	EVL	0.003095720605790142
TSPAN13	GIMAP7	0.00309443771614292
LIME1	TRAV8-3	0.0030942248637623694
RARRES3	TSPAN13	0.0030938685178667105
CLEC2D	SELL	0.0030926911198689492
PTGER4	TMSB10	0.003092609620967277
TRBC1	TRAV8-3	0.003091466003754296
SH2D2A	ALOX5AP	0.003089006497994182
PIM2	PGM2L1	0.0030890025893474376
RASAL3	RARRES3	0.003087835449512428
TRAC	TRAV8-3	0.0030872367028292646
LCK	IL22	0.0030852726928487866
SYTL1	SLC9A3R1	0.003084805179725248
ZAP70	ACTB	0.0030844737914134295
CD3G	PTGER4	0.003083932711378062
CD3G	CXCR4	0.0030827935218377322
CD3G	SLAMF1	0.003082375337110726
TRAV8-2	IL32	0.003079405225710247
SH2D2A	RARRES3	0.0030761430875570622
TNFRSF25	CD69	0.003075966056198097
ISG20	TOX	0.0030756248963005575
TRBC1	TNFRSF18	0.0030753801104954136
TC2N	ITK	0.0030728526967196625
SAMSN1	GZMM	0.0030699579662885204
GATA3	BIRC3	0.003069394190881392
SLAMF1	TCF7	0.003068899564165215
CD28	TRBC1	0.003068782200256598
LY9	KLRB1	0.0030675554499601534
PTPN7	LAT	0.0030668956162212234
CD28	LAT	0.003066665162094979
RASAL3	ZAP70	0.003066049615524014
TRAC	CXCR3	0.003066045095863077
CD28	ISG20	0.003065182386429838
KIAA1551	IL2RG	0.003063869108320296
KIAA1551	RHOH	0.0030623926440287996
TRAC	SH2D1A	0.0030622359953437444
PTPN7	TNFRSF4	0.003060684416406202
SH2D1A	SAMSN1	0.0030603419170049527
CD28	EVL	0.0030588307091534883
SYTL1	KLRB1	0.0030580049673825807
ISG20	ZAP70	0.003057503176479387
PTPN7	GIMAP7	0.0030565835526465716
TRAV8-2	LAT	0.003055195015712826
SH2D1A	EVL	0.003054362594821725
CLEC2D	SH2D2A	0.003054336796074749
IKZF3	CAMK4	0.003053395530260656
SAMSN1	CD52	0.003052241052872437
PIM2	TRAV8-3	0.003048856587261304
TUBA4A	TSPAN13	0.0030456780534167606
TRAV8-3	CD3G	0.0030453459814699974
SYTL1	PTGER4	0.0030452272377649585
KIAA1551	TNFRSF4	0.0030444781934467575
PIM2	GNLY	0.0030430150422825044
TRAV8-3	GIMAP7	0.003042364477659116
SKAP1	LAIR2	0.00304226234631672
LIME1	SLAMF1	0.0030408239248998622
TAGAP	BATF	0.003040683703981055
TSPAN13	IL7R	0.0030404720925217435
LAT	TSPAN13	0.0030399303091720995
SLAMF1	KLRB1	0.003038639361900357
TRAC	SELL	0.00303853024832174
TRAV8-2	S100A4	0.003037152130130951
SLAMF1	TC2N	0.0030368208569149144
ITK	GNLY	0.0030360572570187097
SELL	SLAMF1	0.0030346073706082988
LY9	ZAP70	0.003032690640712777
RASAL3	RHOH	0.0030321025853007836
CD96	TCF7	0.0030288820830354436
RASAL3	CCL5	0.00302879197118361
TCF7	PTPN7	0.0030278764453334607
GZMA	TSPAN13	0.0030273057345286706
PTPN7	IL7R	0.003027103544504336
GZMA	PTPRCAP	0.0030269364281555254
TCF7	LCK	0.0030268523075365986
CAMK4	SH2D1A	0.003024296414377046
CD96	TNFRSF25	0.003023600507334746
TCF7	CXCR4	0.003022529370788012
ITK	C12orf75	0.003021113825974759
GIMAP7	CST7	0.003017544214957227
SYTL1	TOX	0.0030163166617297186
IKZF3	GZMA	0.0030157663229107364
CLEC2D	CXCR3	0.003013727581520009
TRAT1	TIGIT	0.003012918382038787
ZAP70	S100A4	0.0030121796443769093
LTB	LAIR2	0.0030116803123270866
CXCR4	GNLY	0.0030116273182341597
ITK	EVL	0.0030093775072941183
SIT1	PGM2L1	0.0030086428313841752
CCL5	ALOX5AP	0.0030083450814906492
CD96	LTB	0.0030082416685985485
RASAL3	SELL	0.003006909173471656
PIM2	ZAP70	0.0030064386119096256
PTGER4	TRAV8-3	0.0030060601374685206
PTPN7	PGM2L1	0.0030047340852971238
IKZF3	LTB	0.0030022611303985283
SKAP1	TNFRSF18	0.0030005738320041156
TRAV8-2	CD3G	0.003000365260946768
CD40LG	GIMAP7	0.0029985731424017393
TRAT1	CCL5	0.0029965849533298613
TCF7	GATA3	0.0029958368844431025
RASAL3	CD247	0.002994320956127299
TRBC2	TNFRSF25	0.002994016854314537
SRGN	CD3E	0.002993793637714637
LY9	CD96	0.0029930519443415074
CD28	RHOH	0.002991436991383882
CLEC2D	SAMSN1	0.0029911018130920216
RARRES3	TMSB4X	0.0029907013212091913
LAIR2	CST7	0.00299066110865824
TSPAN13	S100A10	0.0029881136218004056
SELL	RHOH	0.0029880031554575487
CD3G	CD69	0.002987919890812149
DDIT4	TMSB4X	0.002985357230595161
TAGAP	CD52	0.00298420440399378
ISG20	SKAP1	0.00298343365027397
CD96	SEPT1	0.002982201741172602
LCK	CST7	0.0029818093168703865
PIM2	CD52	0.002981538340263503
GZMA	IL2RG	0.0029786794469289484
CLEC2D	ZFP36L2	0.002978339980193155
TNFRSF4	S100A4	0.0029782141234712825
TRBC1	ITM2A	0.0029769998215588636
RASAL3	CLEC2D	0.0029767675154906813
SEPT1	NBAS	0.0029743969004085726
SLC38A1	SEPT1	0.002974274306811062
GZMM	DUSP2	0.002973614626555889
RGS1	TRBV4-1	0.00297344767836068
IKZF3	SLAMF1	0.0029723671441061472
TNFRSF4	ACTB	0.0029723240639496842
CD96	NBAS	0.0029720412510965653
IL22	TMSB10	0.0029715149937471915
SLC38A1	CCL5	0.002971313024133952
TCF7	SH2D1A	0.0029710900596684885
ITK	CD82	0.0029710862253462065
CD247	TCF7	0.002970764542303823
ISG20	TNFRSF25	0.0029705783418653565
SLC38A1	TOX	0.0029690124348750045
CCL5	LAT	0.0029685401911980188
GNLY	HLA-DPA1	0.0029653547716731554
TRAC	LCK	0.0029635222101607366
TRAV8-2	RHOH	0.0029634380733610573
IL2RG	HLA-DRB5	0.002962636457370027
TNFRSF4	CD3D	0.002961125418448125
ISG20	CST7	0.0029606305937712046
SELL	TOX	0.0029601880135489643
ZFP36L2	TMSB4X	0.0029598266810070134
LIME1	CD2	0.0029588813599322355
TNFRSF18	IL32	0.0029580504879757725
TRAV8-2	DDIT4	0.002954222832776698
CAMK4	ALOX5AP	0.0029532309635759875
ITK	GZMM	0.002952804714299324
KLRB1	SAMSN1	0.00295179241434681
CLEC2D	CD40LG	0.0029507367506715013
PTGER4	LAT	0.0029496918246845498
ISG20	TIGIT	0.0029471688733591953
C12orf75	CD2	0.0029457562921117062
TUBA4A	CST7	0.002945578391923996
TRAT1	APOBEC3G	0.0029455242715995793
ISG20	ITM2A	0.0029452935212527774
APOBEC3G	TMSB10	0.002943592053943455
SLAMF1	TRAT1	0.0029415831160276972
TNFRSF25	CXCR4	0.0029403325207182696
TRAC	GATA3	0.0029391406139776715
TAGAP	GNLY	0.0029383649017503343
TOX	ISG20	0.0029364183457360037
PGM2L1	RARRES3	0.00293630805303878
TRBC2	SAMSN1	0.0029353274540469816
CD3D	DUSP2	0.002933717166702241
CD247	IL22	0.0029325434033395884
TMC8	C12orf75	0.0029287547232977698
RASAL3	TRBC2	0.002928605818460726
KIAA1551	PGM2L1	0.002925951052241218
LY9	TNFRSF4	0.002925363434143729
SYTL1	CD69	0.0029243049666831844
ITK	LAIR2	0.002923032737026072
ITK	CD3D	0.002921807194910386
SAMSN1	ZAP70	0.0029200549506038045
CD69	PTPRCAP	0.002919825190926761
TOX	LIME1	0.002919169796329883
ITK	SELL	0.0029183075712911526
LY9	RGS1	0.002916027969593735
SLC38A1	PGM2L1	0.0029157443227404794
PIM2	CCL5	0.0029147485071402282
DDIT4	CD3D	0.0029122255026499504
ZFP36L2	CD3E	0.002912053134820816
GZMA	ALOX5AP	0.0029116059811881605
CD247	CD52	0.0029112336727974784
IKZF3	TOX	0.002910694766857366
CD28	TNFRSF25	0.0029094989799642846
RASAL3	TNFRSF25	0.002908243754669013
CLEC2D	SLAMF1	0.0029069191566622075
SLC38A1	LAT	0.002904544735862862
TRAC	RARRES3	0.0029040640057364855
CD247	CXCR3	0.0029035780684103394
TSPAN13	CST7	0.0029018470642495344
TUBA4A	TNFRSF18	0.002901690612060557
TMC8	ZFP36L2	0.0029006477452368025
SIT1	CD69	0.002899607137085104
TUBA4A	CCL5	0.002899292379666698
SIT1	CD82	0.0028987944279226185
LAT	TMSB4X	0.0028984701678181875
CD247	CD69	0.0028980251835467033
RASAL3	SH2D2A	0.0028976879732469387
IL22	CD52	0.0028973495758526147
TOX	SLC9A3R1	0.0028968533764475975
ITK	IL2RG	0.002895180790445083
TMC8	KLRB1	0.0028947728386643553
RASAL3	LIME1	0.0028938750440746694
PTPN7	ACTB	0.0028935591101992213
SEPT1	LAIR2	0.0028917740618713524
CLEC2D	ZAP70	0.002891193565652973
TRAV8-2	TMSB4X	0.00289064053789772
CST7	IL32	0.0028900676813105293
SYTL1	SKAP1	0.00288870658611829
C12orf75	TAGAP	0.002887801748832435
IKZF3	SELL	0.002887398829044117
SYTL1	CD96	0.00288416794617121
CCL5	TSPAN13	0.002884079467467735
PGM2L1	SLC9A3R1	0.002884019124931665
SLAMF1	GZMM	0.0028836387433326415
TRAV8-2	TRBC2	0.0028821513205839902
PIM2	CD2	0.0028819823398007604
C12orf75	SRGN	0.002881755353802393
CD2	HLA-DRB5	0.002880965289994157
CLEC2D	NBAS	0.002880548291331096
ITK	TRAV8-3	0.0028804335304947267
TRAV8-2	SLC9A3R1	0.002880399778611193
KIAA1551	TNFRSF18	0.00287977209227623
SEPT1	IL22	0.002879013466813996
TRAT1	GNLY	0.0028786098607543574
RHOH	TRAV8-3	0.002878595791077692
SEPT1	S100A4	0.0028781760487867664
SLC38A1	APOBEC3G	0.0028773355635589495
ITK	RARRES3	0.0028771383155893515
GZMM	RGS1	0.0028753689749331335
TC2N	CD2	0.0028744805852282495
TRAT1	PTGER4	0.002873513827804159
NBAS	CST7	0.002871939280236858
ISG20	SLC9A3R1	0.002871826785429738
IKZF3	GATA3	0.002871216577564471
SYTL1	S100A10	0.0028708638020214752
TRBC2	TIGIT	0.00286974049785196
GNLY	CD74	0.0028644467342373017
SAMSN1	SKAP1	0.0028637840044096557
EVL	HLA-DQA1	0.002863274469416302
TUBA4A	TRAV8-3	0.0028625922180375318
CD247	CST7	0.0028623981607930017
TNFRSF25	S100A4	0.002861014872433256
CAMK4	IL2RG	0.002860738615095237
PTGER4	SEPT1	0.0028604497448738533
SYTL1	GZMM	0.0028592788153615012
KIAA1551	TMSB10	0.002857675784733636
CLEC2D	SLC9A3R1	0.002855416684382082
PTPN7	CD40LG	0.002853838663154759
SEPT1	TMSB10	0.002852693258197007
TCF7	ZFP36L2	0.0028523727164477914
ISG20	CD3D	0.002852140788212609
LAT	S100A10	0.002851709255776659
TMC8	CST7	0.0028512506823169226
TSPAN13	SLC9A3R1	0.0028487258368566516
ZAP70	CST7	0.0028481616108207986
SAMSN1	GNLY	0.0028480230324425533
PTPN7	RGS1	0.002847685178165381
APOBEC3G	TRAV8-3	0.002845103198281903
PTGER4	HLA-DPA1	0.002844976776343215
IKZF3	TNFRSF4	0.0028417418827185173
C12orf75	HSPA8	0.0028414046321247484
PTGER4	GNLY	0.002840283529166349
CD96	IL2RG	0.0028393473551479964
ISG20	RGS1	0.002838843357351511
CAMK4	SH2D2A	0.0028378871720248105
C12orf75	TIGIT	0.0028352565961414114
TMC8	CD96	0.002834651078811378
CD96	IL7R	0.00283428728948413
LIME1	SH2D1A	0.002833848890853778
PIM2	SH2D2A	0.002833781897681531
PIM2	TNFRSF25	0.0028320504444225604
TMC8	LCK	0.002830782627647711
RASAL3	TCF7	0.0028303294128177226
LY9	SLAMF1	0.002829328355868288
TAGAP	TMSB10	0.0028291708901439457
TOX	CD247	0.0028281736492043533
CCL5	TRAV8-3	0.0028252558784122965
LY9	PTPN7	0.00282514888271498
SELL	ITM2A	0.002820730408065264
LY9	SELL	0.0028206415032254167
PTPN7	CD69	0.0028203541959752267
TNFRSF4	SELL	0.002819083861899966
SH2D1A	RGS1	0.002818457043253412
CD28	GATA3	0.002818025156747156
TRAT1	TNFRSF4	0.0028177934705525087
TUBA4A	ALOX5AP	0.00281633123976853
TRAT1	HSPA8	0.002816078549657783
SLC38A1	DUSP2	0.0028154039740785237
HLA-DPA1	IL32	0.002814980192373614
SLC38A1	ZAP70	0.0028138203701007993
IKZF3	C12orf75	0.00281301026583806
LIME1	IL2RG	0.002812694346646504
SH2D2A	SELL	0.0028124574210690923
DUSP2	TRBV4-1	0.0028124093540626456
CLEC2D	TOX	0.0028122271671398914
RASAL3	SH2D1A	0.0028110756905453706
TRBC1	IL22	0.0028109065584344846
PTGER4	CD74	0.0028107785850137747
SLC38A1	ITM2A	0.002810497279506123
TCF7	CD96	0.002809737949126477
SLC38A1	SKAP1	0.002809206844552646
CLEC2D	TRAV8-3	0.0028090557171681976
SLC38A1	TNFRSF4	0.0028082358902208095
LY9	CD69	0.0028079084165594484
LY9	SKAP1	0.002806791133783389
LAT	ACTB	0.002806320124926438
RASAL3	TOX	0.0028040019898304524
GATA3	DUSP2	0.002803633297866487
CXCR3	SAMSN1	0.002802636775277279
ISG20	HSPA8	0.0028024838246250247
LCK	DDIT4	0.002799606827667232
SAMSN1	LCK	0.0027967277441828986
SYTL1	TRAV8-3	0.002793865476450687
SLC38A1	SH2D2A	0.002793500216714789
C12orf75	NBAS	0.002792205930107089
SLAMF1	C12orf75	0.002791898912003209
TOX	EVL	0.0027910048977306304
LIME1	TOX	0.002788324322614108
SAMSN1	HLA-DQA1	0.0027867636497039324
TNFRSF18	S100A4	0.00278650501854113
CD3G	IL22	0.002785696405725764
CLEC2D	SEPT1	0.0027848104826278942
TUBA4A	TNFRSF4	0.0027843099662274978
LIME1	CXCR4	0.0027825736209379135
KIAA1551	TSPAN13	0.0027823279573578833
TC2N	GZMM	0.0027791106744800213
ITK	RGS1	0.002778722940264281
CAMK4	SLAMF1	0.002778186524694507
IKZF3	ZAP70	0.0027774311039182407
CAMK4	ITM2A	0.0027774062529321766
GNLY	HLA-DRB1	0.0027766590233030625
PIM2	TSPAN13	0.002774724944949787
LTB	TMSB4X	0.002772825905342964
SEPT1	HLA-DRB5	0.0027727997652507398
TSPAN13	EVL	0.002772693122229687
SELL	TSPAN13	0.002772583211724709
TRAC	IL2RG	0.002772574711879714
LIME1	TNFRSF25	0.0027724100074114954
SH2D2A	PTPRCAP	0.002770340980710475
TNFRSF25	TMSB10	0.0027674932196258798
CAMK4	SAMSN1	0.0027662239011189732
TCF7	TNFRSF18	0.0027656539790189786
TC2N	SH2D1A	0.002765460121308078
ZAP70	LAIR2	0.0027637753395819745
CD96	PTPRCAP	0.0027631483196595124
CD3G	DDIT4	0.002761278089841195
CD28	IL2RG	0.002760421592992616
CXCR3	ACTB	0.0027599836423231982
SIT1	HSPA8	0.0027597751914914376
RGS1	CD3D	0.0027582494345793655
LY9	CD2	0.002757813542882582
RHOH	ZAP70	0.002757404165885602
CD3G	TNFRSF18	0.0027564645393027645
TIGIT	BIRC3	0.0027562370798951187
SLAMF1	CD247	0.002752416790453756
TCF7	CD247	0.002752188528993671
CLEC2D	KLRB1	0.0027520012040431626
ITM2A	TMSB10	0.002751147404692827
CLEC2D	TNFRSF4	0.0027510652676573724
TRAC	GZMM	0.00275105132065385
PGM2L1	CD3E	0.0027480764604851326
PIM2	TIGIT	0.0027478420724964835
BATF	CD3E	0.002747227177278869
C12orf75	SLAMF1	0.0027446592571805134
SH2D2A	GIMAP7	0.0027439016555710393
CLEC2D	IL2RG	0.00274349887753489
CD247	SLC9A3R1	0.0027431882518897
SELL	TNFRSF4	0.0027428429187753623
APOBEC3G	RGS1	0.002741752988596649
TUBA4A	BATF	0.00274116594399725
IL22	S100A10	0.0027379913678029855
CD3G	SAMSN1	0.0027355025415070453
SLC9A3R1	LAIR2	0.002733102569902894
TRBC1	RHOH	0.0027328271489444425
RARRES3	LAIR2	0.0027313317296004365
SAMSN1	LAT	0.0027312858718291358
LY9	IL22	0.002729753821608373
IL2RG	HLA-DRB1	0.0027292563029513808
CD40LG	TMSB4X	0.0027283182620050582
LIME1	BATF	0.002727370412633461
SLAMF1	S100A4	0.0027267248145605326
RASAL3	TRAT1	0.00272317672909609
TCF7	GZMM	0.002722708796238796
ZAP70	HLA-DRB5	0.0027204737556663218
LCK	ACTB	0.002720288147555915
KIAA1551	CD40LG	0.0027200089566491513
PIM2	GZMM	0.0027186363427124122
TSPAN13	CD3D	0.00271856045336272
SELL	BIRC3	0.0027181973267127566
LY9	RHOH	0.0027172267972215103
RASAL3	TIGIT	0.002715795099447261
RARRES3	HLA-DQA1	0.0027148885856444383
TRAV8-2	C12orf75	0.002713142478824216
CD3D	S100A10	0.0027127655484698236
TRBC1	LAIR2	0.0027106178805273214
SLAMF1	SKAP1	0.002709118631295112
TRAC	ITM2A	0.002708441107352834
CAMK4	APOBEC3G	0.0027081497464683103
RASAL3	CXCR4	0.002707940023138635
EVL	IL32	0.0027073823484949897
SH2D2A	EVL	0.0027050625757943304
CAMK4	CD2	0.0027037630702883915
SELL	PGM2L1	0.002702659286201752
ITK	CXCR3	0.0027010141074763445
TOX	CD3G	0.0027009236334767806
TRBC2	ALOX5AP	0.0027005857459514154
RHOH	LAT	0.002699535888567673
SELL	CCL5	0.0026983292927649097
RHOH	ALOX5AP	0.0026974116658610974
SYTL1	SEPT1	0.0026963047366544337
LCK	TSPAN13	0.0026962733841640264
LTB	CD3E	0.0026961662327983477
ISG20	TRAV8-3	0.0026953284884264363
CD69	ACTB	0.0026950520212308607
TRAT1	CD69	0.0026939161500397994
CD96	CD82	0.0026908765050860928
ZAP70	HLA-DPA1	0.002688455791201306
ISG20	CD69	0.002688213213833871
GZMA	PGM2L1	0.0026879496577951723
SYTL1	GZMA	0.00268695331484707
LIME1	SH2D2A	0.002684349387201355
CCL5	LAIR2	0.0026820637164831876
TRAC	LAT	0.0026817309687103266
SYTL1	ZAP70	0.0026811492694350293
TRBC1	TRBV4-1	0.0026798788070817514
KIAA1551	GNLY	0.002677155059145722
KIAA1551	CST7	0.002677022848051917
SEPT1	HLA-DPA1	0.0026739419949441076
TMC8	GZMA	0.002673766300354978
CD28	TRAV8-3	0.0026728768226339673
CD96	DDIT4	0.002672554287222017
CD247	TOX	0.0026716166561444946
ISG20	TNFRSF4	0.0026715967812504147
RASAL3	EVL	0.002670889484384991
LTB	HLA-DQA1	0.00266986871587047
LAT	HLA-DRB5	0.0026693474631127043
SYTL1	CCL5	0.0026691068072444172
TMC8	GATA3	0.0026687111118235234
SYTL1	CXCR4	0.002668272540374145
CAMK4	CD3E	0.0026652077376855187
RARRES3	CD3E	0.0026619494159008834
EVL	TMSB4X	0.002660294947215576
SIT1	CCL5	0.0026596700735875877
TOX	S100A10	0.0026591541273132398
SELL	ACTB	0.002658265631425397
LY9	GATA3	0.0026579699470195253
APOBEC3G	IL32	0.0026566572593207157
TRAV8-2	CXCR4	0.002656307351147413
HLA-DPA1	LAIR2	0.0026553170196641457
GIMAP7	ALOX5AP	0.0026518572503100362
CLEC2D	EVL	0.0026504952861550863
KIAA1551	RGS1	0.0026483570253183924
TRAV8-2	IL2RG	0.0026468687557131723
CAMK4	CD40LG	0.0026460234543659784
APOBEC3G	CD52	0.0026433410917924556
LCK	PGM2L1	0.0026406421758733848
IKZF3	CXCR4	0.002639328239552353
TRBC1	CXCR4	0.002636455347702737
LAT	LAIR2	0.0026361944571569574
TRAV8-2	SEPT1	0.0026356839060513552
TUBA4A	TIGIT	0.0026355556739155023
CD247	SH2D1A	0.0026325889551637276
CD2	SRGN	0.002630259431178738
GZMA	TOX	0.0026292720083417155
CD28	IL7R	0.0026284189707122987
CAMK4	TSPAN13	0.0026228018876163464
IL7R	LAIR2	0.0026215880324805046
SIT1	DDIT4	0.0026213149995634004
IL22	CD3D	0.0026204533328927386
SLC38A1	TNFRSF25	0.002619934583595753
RARRES3	CD82	0.002619691284233688
KIAA1551	CD82	0.002618929649789116
SELL	HSPA8	0.0026175884547099027
CXCR4	CD82	0.0026173206076923984
TRBC2	TRAV8-3	0.0026169630175035103
CXCR3	S100A4	0.0026163545042319374
CD40LG	BIRC3	0.002616237545509849
SLAMF1	ZAP70	0.0026160526254120848
GZMA	TIGIT	0.0026159290554486014
TNFRSF18	TMSB10	0.0026153935892091838
CAMK4	RHOH	0.002614968090474311
PTPN7	NBAS	0.002614706777879106
RHOH	EVL	0.002613348139967039
ISG20	BATF	0.002612501019400289
CAMK4	SLC9A3R1	0.002611449171707043
TOX	GZMA	0.002609066241356989
CD247	ITM2A	0.002607100928570351
TRAC	CD3D	0.002606855865937877
SELL	IL22	0.0026061861201901056
RASAL3	APOBEC3G	0.0026036894094257283
ITK	GIMAP7	0.0026036250511228703
TRAV8-3	TRBC2	0.0025997362332096275
IKZF3	TUBA4A	0.0025992001714833304
TAGAP	ALOX5AP	0.0025974264315818366
RASAL3	SLAMF1	0.00259553290781693
TRBC1	SLC9A3R1	0.0025937103858230904
TCF7	CD52	0.00259328562809888
SLC38A1	S100A10	0.002592829432558065
LAT	CST7	0.0025927484855459114
TRAT1	RGS1	0.002592396504095768
CXCR3	CST7	0.002590513204268805
SLC38A1	TRAV8-3	0.0025892821909769994
CAMK4	PGM2L1	0.00258916603676816
C12orf75	CXCR4	0.0025880272173946007
TNFRSF4	TRBV4-1	0.0025873046481857723
CD3G	CST7	0.0025867620955311323
RASAL3	KLRB1	0.0025866933326553995
LTB	HLA-DRB5	0.002585496198356266
TRAV8-3	RARRES3	0.002583177273888669
TRBC1	IL7R	0.0025813596675219514
SYTL1	CD2	0.0025798112950996418
IKZF3	APOBEC3G	0.002577774750391955
CD3G	TSPAN13	0.002576873331469517
PTPN7	CD3D	0.002572346660783319
DUSP2	CD3D	0.002571993837059318
TOX	GIMAP7	0.002570452331578973
GIMAP7	CD74	0.0025697487318389603
SEPT1	HLA-DRB1	0.0025695157545384192
PGM2L1	CST7	0.0025674840270135855
TNFRSF4	S100A10	0.002567424362620497
RASAL3	CD40LG	0.0025672287525124343
LY9	GZMM	0.0025660850457835116
TRAC	GIMAP7	0.0025628516526559294
LAT	BIRC3	0.0025594550079005417
TNFRSF18	CD3D	0.0025586314379915515
GZMA	PTGER4	0.0025579273894257167
CD247	TNFRSF18	0.002557095901673446
TNFRSF25	TMSB4X	0.002556350077934318
CD3G	PGM2L1	0.0025540911406810294
RASAL3	GZMM	0.0025532461552277676
TRAT1	TSPAN13	0.002552822646352276
SIT1	NBAS	0.002552547189094522
TAGAP	NBAS	0.0025520659561993845
SLAMF1	SELL	0.002549845463005389
SLC38A1	TSPAN13	0.002549810124448014
LY9	LCK	0.0025494815562696884
ALOX5AP	HLA-DRB1	0.00254670236806831
LIME1	TNFRSF18	0.0025445669055566005
TRAC	RHOH	0.002544304520270043
TCF7	SEPT1	0.0025437877855277783
CLEC2D	GZMM	0.0025431368603375725
SLC38A1	IL2RG	0.0025400833615897445
SKAP1	S100A10	0.00253843042106714
BIRC3	TRBV4-1	0.0025379397810481813
TMC8	PTGER4	0.002537672013059262
TRAT1	SH2D2A	0.00253684333430015
KLRB1	TMSB4X	0.002536310966913485
RASAL3	PTGER4	0.0025362211719454266
LAT	SRGN	0.0025358908354944035
GZMA	DDIT4	0.0025358667156540407
PIM2	TMSB10	0.0025347401927863747
IKZF3	CD2	0.0025342084159793265
CLEC2D	SKAP1	0.0025321793294366276
CD247	CD82	0.0025299335456324635
CD2	HLA-DPA1	0.0025278352391718785
CD28	CXCR3	0.002523538491632268
CD247	TNFRSF25	0.0025202348423172113
SH2D2A	DUSP2	0.0025181395360988
C12orf75	CD3E	0.0025171453443656143
SELL	HLA-DRB5	0.0025159226910683504
SYTL1	RHOH	0.002513019720651828
RASAL3	BATF	0.002510759429107001
CD28	CD2	0.0025099896434243366
LIME1	PTGER4	0.0025094715661103826
TNFRSF25	GZMA	0.002506753031362115
CAMK4	CXCR3	0.0025065978182018554
CXCR3	IL7R	0.002506418132669782
PTPN7	CST7	0.002505575564606723
LCK	S100A4	0.0025055393822751705
C12orf75	RHOH	0.0025038867408598833
