TF	target	importance
SLAMF1	TMSB4X	0.1988380696427534
HLA-DRB5	TRAC	0.19832861921155678
ITK	LY9	0.19825478014384276
CXCR4	TRAT1	0.19787841594893557
TRAC	ISG20	0.19771121423341506
PGM2L1	KIAA1551	0.19755051506396884
SLAMF1	CD28	0.19743008785600463
IKZF3	CD2	0.1972242974989418
TAGAP	GZMM	0.19706471183380503
TRBC1	HLA-DPA1	0.19680930411513797
PTPN7	GIMAP7	0.19641789815325866
LY9	PTPN7	0.1964145158082544
GZMM	CD82	0.19633628543331583
TCF7	CD2	0.19628522576246785
IKZF3	TNFRSF18	0.19625655457532076
ITK	CD52	0.1962019027796238
LY9	DDIT4	0.19618581143184755
EVL	TNFRSF25	0.19614915439477912
RGS1	TNFRSF25	0.19576986561551066
TRBC1	TOX	0.19554999420512248
RARRES3	TNFRSF18	0.19546727623464616
SH2D2A	SELL	0.19539809841848454
LTB	IL22	0.19524204874178663
SH2D1A	EVL	0.1949671385624398
TNFRSF4	TRAT1	0.19494275723248772
CD96	TMSB10	0.19493584138523065
SLC38A1	TMSB10	0.19475699511620048
TRAV8-2	CD3E	0.1944656669378354
LIME1	SAMSN1	0.1942800836799721
SLC9A3R1	CD74	0.19427523720812245
CXCR4	CAMK4	0.19420605197638763
BATF	HLA-DRB5	0.1941637239682984
DDIT4	TRBV4-1	0.19412636499537872
TRAV8-2	SLAMF1	0.19356456020348414
LIME1	APOBEC3G	0.19345524998853844
SLC38A1	DUSP2	0.19339579849575286
LCK	TRBV4-1	0.19337766683967492
PGM2L1	LIME1	0.193353139621514
LTB	GATA3	0.19316223662670112
CD28	IL22	0.19297931619672581
PGM2L1	CAMK4	0.19297235789884648
KIAA1551	S100A4	0.19287709112003723
SYTL1	SLC38A1	0.19280591290103433
HLA-DPA1	SEPT1	0.19272314780016084
C12orf75	BIRC3	0.19211058823437802
ISG20	CST7	0.19180563109128138
TCF7	SLC38A1	0.1913071058235715
KLRB1	HLA-DQA1	0.19122607174347667
SIT1	CD40LG	0.19115476630992592
NBAS	CD3G	0.19112127424667152
IKZF3	CD247	0.19075538935760106
BIRC3	CXCR3	0.19054608393210024
EVL	BATF	0.19052425037864057
LAT	SAMSN1	0.1905151177137527
CAMK4	C12orf75	0.19033281583178335
TNFRSF18	LCK	0.19018183711636136
SELL	TNFRSF18	0.19010474117319712
RASAL3	CAMK4	0.18982941967596553
TRAV8-2	IL32	0.1897052193386854
GZMA	IL2RG	0.18961116791410343
CAMK4	GIMAP7	0.18938315363714814
TNFRSF18	CD74	0.189355965031046
TAGAP	CD52	0.18910074174077307
CXCR3	BIRC3	0.18895595860682957
SAMSN1	TRAV8-3	0.18885647808465494
C12orf75	SEPT1	0.18884810503631497
ZFP36L2	LIME1	0.18854405295537852
PIM2	TRAV8-2	0.18848061249340958
TIGIT	SRGN	0.18828427928266037
CD69	TRAC	0.18819853485599486
NBAS	CD28	0.1881939042543804
GZMA	BATF	0.18812985865653054
PTPN7	ZFP36L2	0.18804034274225928
TRAV8-3	RGS1	0.1880083837044417
LY9	TMSB4X	0.1879765654165237
HLA-DPA1	NBAS	0.18779748585321124
RARRES3	CD2	0.18770097185120888
PTGER4	ZAP70	0.18741956776358654
HLA-DQA1	LAT	0.18736117010166553
CD247	CD28	0.18731634311770445
KLRB1	RHOH	0.18714216484830787
TRBC1	ITK	0.1871416782436465
SYTL1	ITM2A	0.18693847385574666
PTGER4	CLEC2D	0.18692915550072664
TNFRSF25	IKZF3	0.18684118588080442
SELL	NBAS	0.18668328290897934
TUBA4A	TNFRSF18	0.18666242979825698
HLA-DRB5	CXCR3	0.18661822579509135
RHOH	HLA-DPA1	0.18655934391262954
BATF	HLA-DQA1	0.18652197300482162
ZFP36L2	HLA-DRB5	0.1864757987966411
LIME1	CD40LG	0.1863607356708094
DUSP2	CLEC2D	0.18623604707393898
PTGER4	TUBA4A	0.18621950419705802
RASAL3	RARRES3	0.18617008857109252
TRBC2	TMSB10	0.18615552645319497
SELL	TRBC1	0.1860927930242954
SLAMF1	HLA-DRB1	0.18578705397027526
PTPN7	DUSP2	0.18550556859335895
ISG20	CD3G	0.18549890299290944
PTPN7	PGM2L1	0.18546817166772342
TUBA4A	CD3E	0.18540591635275439
CLEC2D	DDIT4	0.18533467560190747
TRAV8-3	CD96	0.18527006925534992
SRGN	CD3E	0.18522068822265306
IL2RG	RHOH	0.1851197763633505
CST7	ZAP70	0.1849286722319194
HLA-DRB5	NBAS	0.1847516440842753
TMC8	GATA3	0.184550717454152
CXCR4	TMC8	0.18452622373536093
IL22	CD3D	0.18435346964083557
PTPN7	LAT	0.18419628072369926
SAMSN1	CD3E	0.18408005447247833
TAGAP	TRAT1	0.18403810404844986
IL7R	CD3G	0.18391986328831073
RARRES3	BIRC3	0.18366738316625708
PGM2L1	TRAT1	0.18357519650330748
LY9	ZAP70	0.18300596823784682
TMC8	GNLY	0.18288067828855914
TRAC	ZAP70	0.18269465083180314
LCK	SAMSN1	0.1824683345864419
TIGIT	CD52	0.18241088309069917
APOBEC3G	LIME1	0.18240343398058417
CAMK4	RGS1	0.1822135929707558
RARRES3	PTGER4	0.18215901901038217
TRAV8-3	CD3G	0.18208149773891585
LTB	HSPA8	0.18204928270343762
RARRES3	CD69	0.18204524476288192
ZAP70	CD69	0.18186277325239203
SYTL1	CD2	0.18178322717839962
HLA-DRB5	LAT	0.18178146500865594
ITM2A	TMC8	0.18151984066952553
TMC8	SLC38A1	0.1814322112285752
CCL5	HSPA8	0.1809852889208603
TRAT1	SH2D1A	0.18076821889339645
RARRES3	ACTB	0.18064058879031292
LTB	IL32	0.18049519121025392
TMC8	BIRC3	0.18022593529213143
TRAC	ZFP36L2	0.18019079863679927
LTB	PGM2L1	0.1801106302597956
TRAC	ITM2A	0.18004689419926448
TC2N	CD3D	0.1800270665140957
PTPN7	TNFRSF4	0.18002281372053747
LY9	TAGAP	0.17976913326151048
CD96	S100A4	0.1793516194661523
TNFRSF25	CD96	0.17909812697863514
TUBA4A	TOX	0.17905693788928503
EVL	DDIT4	0.17903822198862834
SYTL1	CAMK4	0.178753273239827
TCF7	IL22	0.17874246186391876
HLA-DPA1	LIME1	0.17851151789486394
ALOX5AP	GIMAP7	0.17848191613841705
CD2	PIM2	0.17843194884821734
SAMSN1	LY9	0.17832888752605308
LY9	PGM2L1	0.17829663897978498
LAT	KLRB1	0.178111061075412
TC2N	CXCR3	0.17799576272089168
SLC38A1	GNLY	0.17774384466866974
TRAC	SIT1	0.17751704723407216
CAMK4	TSPAN13	0.17748555720031245
ZFP36L2	ACTB	0.17737352520856717
TAGAP	CAMK4	0.17735808615038248
SRGN	CXCR3	0.17720205684031184
SIT1	TRBV4-1	0.17709823637187833
SELL	SEPT1	0.17693258968172104
SH2D2A	SLC38A1	0.17676588819898992
LY9	RARRES3	0.17660051568390883
CCL5	LAIR2	0.17650534855316816
ISG20	CD74	0.17634795956337113
SELL	HSPA8	0.17606268253466592
C12orf75	LAIR2	0.17593313118173035
IL2RG	TMC8	0.17555371365831454
TNFRSF4	TOX	0.1755006147170261
CXCR4	TOX	0.1754810414540093
C12orf75	SLAMF1	0.1754450059782364
LTB	LAT	0.1753669096039533
KIAA1551	TOX	0.1753490318395335
PTPN7	GZMM	0.1751471458796726
HLA-DRB1	LCK	0.17491391568000697
PIM2	CXCR3	0.17484765640594338
DUSP2	PTPN7	0.1746244970954073
RHOH	TNFRSF25	0.17443769026045003
TAGAP	C12orf75	0.17434580036324135
TRBC2	S100A10	0.1742147139253186
GIMAP7	APOBEC3G	0.17413852750464368
DUSP2	ZAP70	0.17411226853020792
PIM2	IL2RG	0.17406062025368643
TRAC	BATF	0.17391114818952486
TRBC1	RGS1	0.1734816254998055
TAGAP	GZMA	0.17347586797723963
KLRB1	SIT1	0.1734322098130784
IKZF3	TRAC	0.17313854813528567
ZFP36L2	PTPN7	0.17307775701060885
BIRC3	TRBC2	0.17302450758676516
TNFRSF18	TOX	0.17275192038323442
SLC9A3R1	DDIT4	0.1722428760524249
TRAV8-2	IKZF3	0.1722232427317383
TRAT1	PTPRCAP	0.1722216744759401
SLAMF1	LIME1	0.172032856777189
CST7	TCF7	0.1719234288525995
LIME1	PTPN7	0.17186837648567244
CCL5	ALOX5AP	0.17183347752284184
ITK	HLA-DRB5	0.17179473720728614
TCF7	PTPRCAP	0.1716632872686818
CD96	TRBV4-1	0.17165301516333076
SLC38A1	ALOX5AP	0.17164725467706546
KLRB1	HLA-DRB5	0.1713506796771094
CD74	PGM2L1	0.17134085673132443
LY9	GIMAP7	0.17126054394806264
SELL	SH2D2A	0.17117567072305187
ZFP36L2	TMC8	0.17115181699186746
TRBC1	TMSB4X	0.17090690553208757
ISG20	CD2	0.1708337340662946
CAMK4	TMSB10	0.17079027049395493
DDIT4	PTPN7	0.170733807808156
TRBC2	NBAS	0.17070878197711026
TUBA4A	IL2RG	0.1706855649702128
C12orf75	KIAA1551	0.17060408629955845
TRAC	S100A4	0.17052485569498418
RASAL3	GZMA	0.17036747128873292
CCL5	ZAP70	0.1703060131097753
TRBC2	CXCR3	0.17005530754614834
CD40LG	TMSB10	0.1698357445650696
CXCR4	CXCR3	0.1697946184660596
LAT	CD69	0.16973957958236047
IL22	LAT	0.16955233479702786
SYTL1	SH2D2A	0.16950466018726262
CAMK4	RHOH	0.16944137306548537
TC2N	TOX	0.16929334851597566
CD69	HLA-DRB5	0.16883833007828417
SH2D1A	LAIR2	0.16868899462609885
RGS1	TRBV4-1	0.16865901755692642
CCL5	HLA-DRB1	0.1684473083438738
PIM2	ITM2A	0.16841799733139928
TSPAN13	HLA-DPA1	0.16838283298884496
SLC38A1	TIGIT	0.16836998764182867
ISG20	HLA-DRB5	0.1679127525215183
LIME1	CST7	0.16775858849859235
CD28	CD40LG	0.1676616178094663
CXCR3	CD28	0.16765097103263893
GZMM	GIMAP7	0.16759694385334462
IL22	SIT1	0.16757498330125242
LIME1	IL32	0.16726255840502302
SLC9A3R1	CD96	0.16724657049801184
TAGAP	PGM2L1	0.16719597209081635
KLRB1	HLA-DRB1	0.166991618916778
IKZF3	S100A10	0.16698177274433262
TRAC	IL2RG	0.16695364379394773
TC2N	CD2	0.16682290383243922
GZMA	DUSP2	0.16679409726651714
KLRB1	CD28	0.16674802487345183
TC2N	CD69	0.1666488611171085
GIMAP7	PTPRCAP	0.16642927349149417
APOBEC3G	SKAP1	0.16636155962063312
TOX	CD247	0.16632615367706297
IL7R	CD82	0.1662778637057634
GIMAP7	LY9	0.1662282981957106
CD28	GZMA	0.16621492238778987
HLA-DRB1	CAMK4	0.16601569682367404
PGM2L1	CD3E	0.16598804200967132
SH2D2A	EVL	0.16591191681165762
SRGN	LAT	0.16585268269489004
RASAL3	CD3D	0.16582561427000822
C12orf75	TNFRSF25	0.16568320911039788
LY9	BATF	0.16564974589182774
SLC9A3R1	PTGER4	0.16559175013989053
CXCR4	CD52	0.16545444435409942
PTGER4	SELL	0.1648295703246011
TRBC1	SRGN	0.16461633683419766
SLAMF1	C12orf75	0.16458604077289027
PGM2L1	PTPRCAP	0.16449081493164716
ITK	S100A4	0.16448879681883127
CST7	SYTL1	0.16448118324440064
IKZF3	DUSP2	0.16433037938008865
DDIT4	SEPT1	0.16425270035951792
PTPN7	RGS1	0.16403603052817933
DDIT4	CD52	0.1639095765604688
IKZF3	TRAT1	0.16384415896892582
EVL	PGM2L1	0.16353254560198768
CCL5	CD74	0.16330292466832788
IL7R	TRAV8-2	0.16328427938492315
SH2D2A	SKAP1	0.16318139842141535
SH2D2A	SIT1	0.16307912085050955
RARRES3	HLA-DRB5	0.1628873276984999
CD2	TRAV8-3	0.16271259502784755
TRAC	TRAV8-3	0.1626264784532666
IL2RG	TCF7	0.16246473566661354
APOBEC3G	CD74	0.1624349709905625
CD28	DUSP2	0.16236081519467735
SH2D1A	TRAC	0.162115010723635
LCK	TNFRSF25	0.16203185006386892
RGS1	CD82	0.16165494731174396
ITK	TRBV4-1	0.16164573680392844
ZFP36L2	IL2RG	0.16164477178753034
SLC38A1	TAGAP	0.16149788812413593
PIM2	S100A4	0.16143012190837192
CD96	SEPT1	0.1611173045152292
S100A10	LCK	0.1610614990197524
ISG20	TNFRSF18	0.16104524781959756
SELL	RGS1	0.1610102713173225
ISG20	ZAP70	0.16098619296256497
CST7	BATF	0.16072339828599022
DUSP2	SEPT1	0.16027949304250377
SYTL1	GNLY	0.16022369790799518
TNFRSF4	TRAV8-3	0.160030801432589
ZFP36L2	C12orf75	0.15992235568320873
KIAA1551	CST7	0.15983221244178283
SYTL1	TRAV8-2	0.15979711869169075
TAGAP	EVL	0.159751106050944
CD69	TMSB4X	0.15975082235854643
PGM2L1	CST7	0.15974482572586673
CD247	S100A10	0.15921188511662246
ZFP36L2	LCK	0.15909270886277546
SLC38A1	CD2	0.15901067873303887
TAGAP	TMSB10	0.1586137453347448
CD28	CXCR4	0.15858967120980547
IL7R	PTGER4	0.1585746858930822
TRBC1	PTPRCAP	0.15857243144887448
PTPN7	TRAV8-3	0.15836337562064112
CLEC2D	PTPN7	0.15829024220156154
TRAC	RHOH	0.15806728265461342
RHOH	KIAA1551	0.15802272134276135
TRBC1	DUSP2	0.1579248572268497
SAMSN1	TC2N	0.15789926433923893
SH2D1A	ACTB	0.1578745029523283
CD28	BATF	0.1578144964849723
SAMSN1	EVL	0.15770605162951593
SRGN	EVL	0.1577031261508367
ZFP36L2	HLA-DPA1	0.1576485089161959
SH2D1A	SYTL1	0.15733611421690277
IKZF3	RARRES3	0.15733350706057134
TMC8	TMSB10	0.1572886592247545
TRAT1	S100A10	0.15707375963135622
ISG20	RGS1	0.15658755913979536
TNFRSF4	HLA-DPA1	0.156547803467064
TC2N	HLA-DRB1	0.15654746410646134
GIMAP7	PTGER4	0.15646927901408872
IL2RG	RARRES3	0.1562160117541263
SLAMF1	LCK	0.1560846492591038
TRAC	CAMK4	0.15589556200924
CD69	ZAP70	0.1554779764999708
LTB	SKAP1	0.15506363083117924
RGS1	SEPT1	0.15498006162869282
SELL	LY9	0.15489039623853276
TNFRSF25	RGS1	0.1548800835520454
TRAV8-3	CST7	0.15484447609597704
SEPT1	BIRC3	0.15480481705470295
TRAC	ITK	0.15453198902162193
APOBEC3G	EVL	0.15415330120249693
CD247	TCF7	0.1541337319550334
CD3G	RGS1	0.1537194595341078
CD69	SIT1	0.1533789866185771
RHOH	CD82	0.1528935422543727
SELL	LAT	0.15280424640995877
SAMSN1	CLEC2D	0.15269254065983362
TMC8	TRAT1	0.15251339207023382
ITK	LAIR2	0.15246579312400144
GZMA	LY9	0.1522006572501996
TNFRSF25	LY9	0.15210813723434802
LTB	CD96	0.1519463813749493
CD3G	IL2RG	0.15194438811351382
TSPAN13	HLA-DRB5	0.15192238397308627
RHOH	CD247	0.15176301653733004
TCF7	TSPAN13	0.15129925923242332
TUBA4A	TRAV8-3	0.15114230994934838
RARRES3	TOX	0.15060929985438629
IL7R	CD69	0.1505333114286984
IKZF3	ISG20	0.15047071898078984
TSPAN13	SLC9A3R1	0.15046882941351739
PIM2	HLA-DRB1	0.15044383388540974
TNFRSF4	SEPT1	0.1503211513194324
PTPN7	SYTL1	0.15020615001314042
SELL	SAMSN1	0.1498446182019126
RASAL3	TAGAP	0.14975578263762238
LIME1	HLA-DRB5	0.1495444028765538
SLC38A1	TRBC1	0.14952491922939717
TRBC2	S100A4	0.14946715995985732
CD3G	SLAMF1	0.14935899777206516
TRAC	TMSB10	0.1493569379154482
TAGAP	GIMAP7	0.14933336106999717
IKZF3	TSPAN13	0.14918247353676958
HLA-DPA1	TRBC1	0.14914506855798682
SLAMF1	CD247	0.14906906721801683
SAMSN1	RARRES3	0.14901986557740202
TAGAP	LY9	0.1488716574928394
IKZF3	TRAV8-2	0.1486934123807878
IL2RG	BIRC3	0.14868658089849432
PGM2L1	CD3G	0.14829666793229873
TRAC	SEPT1	0.14816167809257785
TAGAP	TSPAN13	0.14801292370840188
PTGER4	LTB	0.1479648425885761
IL22	SEPT1	0.14792954766306657
TNFRSF25	RHOH	0.14781352643671583
HLA-DQA1	CAMK4	0.14699761183461763
HLA-DRB5	TRAV8-2	0.14697376802546636
CCL5	TMC8	0.14650736717967294
TRBC2	DDIT4	0.14628603019126776
IL7R	SEPT1	0.14623011858549162
ITK	CCL5	0.1462196825743833
TNFRSF4	TRAC	0.146142602960192
CD247	SH2D1A	0.14610999807184566
ZFP36L2	TRAC	0.14610409858033635
TRBC1	TRAV8-3	0.14606305064017613
CD28	SAMSN1	0.14605786041005234
TAGAP	CCL5	0.14586804069996523
CLEC2D	CD3E	0.1458315137975436
TAGAP	PTPN7	0.14578495965191077
TAGAP	IL22	0.14546402991993762
SLC38A1	LAT	0.14542091258746045
LY9	TRBC1	0.14540800863634776
TRBC1	CXCR3	0.14535367653307554
IKZF3	LAT	0.14535146790182193
KIAA1551	RGS1	0.14510371476716197
ISG20	CD69	0.14504498271837798
SKAP1	DUSP2	0.14499221845237692
TRBV4-1	HLA-DRB1	0.14483089544728242
SLAMF1	CXCR3	0.14480628103778578
KIAA1551	ITM2A	0.14461519241337098
CD40LG	TC2N	0.14458922291977472
SLAMF1	HLA-DRB5	0.14441828672297022
C12orf75	CD82	0.14434786330626764
KIAA1551	SLAMF1	0.14423968313292865
TC2N	GNLY	0.14418688482183395
LAT	LAIR2	0.14386921205567876
PGM2L1	SIT1	0.14371480327522546
ZFP36L2	SH2D1A	0.1434646579704021
HLA-DRB5	TOX	0.14337880028476152
PTGER4	CCL5	0.14336098594114796
SYTL1	IL22	0.14327609541050298
SIT1	IL2RG	0.1430414706055922
TRAT1	RHOH	0.14298399704673637
CCL5	ITK	0.14297021904620386
HLA-DQA1	SIT1	0.14276502630079865
LY9	IL2RG	0.14271360026973395
LCK	PTGER4	0.1426360235513261
TUBA4A	SH2D2A	0.14261068595975135
TNFRSF25	CST7	0.14243922969769524
IL7R	CD2	0.14233959433954999
TOX	CD52	0.1423341647202171
RHOH	LCK	0.14231851028213657
SH2D2A	LCK	0.14231739115355213
SYTL1	SKAP1	0.14224183135955218
TUBA4A	IL32	0.142070586449562
TRBC2	RGS1	0.14182721879777152
C12orf75	TRAV8-2	0.14158875689204117
CLEC2D	RHOH	0.1414839125742812
CXCR4	ITK	0.1414567518442379
SLC38A1	ITK	0.1411017055319726
GIMAP7	TMSB4X	0.14109317114951755
RARRES3	RHOH	0.1410658506203149
PIM2	EVL	0.14093426317523688
TRBC1	CXCR4	0.1408899920235084
SYTL1	DUSP2	0.1406888083244846
IKZF3	SLC9A3R1	0.1406726086464665
CD52	GZMM	0.14043346877965235
TCF7	ALOX5AP	0.14034083367625733
IKZF3	ITM2A	0.14033774903537108
HLA-DRB5	CD2	0.14018894488990807
DUSP2	CD3G	0.1401484786691658
TRAV8-2	CD74	0.14014090334561796
IL2RG	TRBC2	0.14004846651883532
TRAV8-2	TMSB4X	0.13990904224472792
LIME1	CD69	0.13955907170795376
PTPN7	SRGN	0.13948190767833862
ZFP36L2	CD3G	0.1394304670253519
TRAV8-2	CLEC2D	0.13942715230642372
ZFP36L2	TIGIT	0.13917409908649866
SELL	GZMM	0.13915524854704328
CXCR3	DUSP2	0.13894837978137606
LY9	SIT1	0.13875364459811204
RHOH	HLA-DRB5	0.13861099107740726
TRAV8-2	IL2RG	0.13859539203899182
RHOH	RARRES3	0.1385321779467904
CAMK4	BATF	0.13844980541299062
RARRES3	LAT	0.1383967132541272
HLA-DPA1	ITM2A	0.13819476048060486
IKZF3	CXCR4	0.13807877267259155
LY9	SEPT1	0.13801691818883327
SH2D2A	IL32	0.13747033180854087
TMC8	ITK	0.13736397750516252
SYTL1	CXCR3	0.13727301491837257
CD74	NBAS	0.1371713968166406
SELL	SKAP1	0.13716098023565648
PTGER4	EVL	0.13703104952375011
DUSP2	SIT1	0.13694400695547185
TNFRSF18	CAMK4	0.13683470443200216
CXCR4	CD3G	0.13678724423295435
TC2N	SIT1	0.1364913843590907
RHOH	ALOX5AP	0.13636548100312998
IKZF3	PTPRCAP	0.13630316113099647
HLA-DPA1	CD3D	0.13612460876707813
EVL	SLAMF1	0.13597672227756744
SIT1	SH2D1A	0.13579483276002313
TRAV8-3	SAMSN1	0.13568032313170525
RASAL3	TRAV8-2	0.13562811624929738
GATA3	GZMM	0.13562251088040536
TMC8	CD3G	0.13536807801523934
TNFRSF4	TRBC2	0.13527795098484546
LTB	SLAMF1	0.13525346802299645
CAMK4	DUSP2	0.13519296999944294
C12orf75	HLA-DRB5	0.13507190782002515
CXCR4	IL2RG	0.13505117545892226
CLEC2D	RASAL3	0.1350270038455557
RASAL3	SELL	0.13486248473263854
CST7	SIT1	0.1348397044827826
CD247	PGM2L1	0.13481989548742482
ZFP36L2	NBAS	0.13476263191622487
SLAMF1	TOX	0.1344847776253077
TRAV8-2	SYTL1	0.13429182267880874
CD28	CD247	0.13427814982866668
KIAA1551	ALOX5AP	0.1342107363280119
PTGER4	TRAC	0.13419943693143466
CD3G	CD69	0.13410412836628832
SLC38A1	SRGN	0.13409805116685214
CCL5	TCF7	0.13409098107808684
PIM2	TNFRSF25	0.13405752458878684
TRAC	TRBV4-1	0.13404832200852235
CD96	DUSP2	0.13378905378169997
ITK	TC2N	0.13353205843704663
CD247	CXCR4	0.1335136973642372
CAMK4	CD40LG	0.13342749948111715
SLC9A3R1	LAIR2	0.13339455752454293
SLAMF1	CD3D	0.13338788767532658
TC2N	APOBEC3G	0.13334328169202367
TMC8	TRBC2	0.13334050934639535
TUBA4A	NBAS	0.13333611884552765
TRAC	BIRC3	0.13316234943708433
SLC38A1	NBAS	0.13298185081065136
SRGN	PTPRCAP	0.13278020055758294
TRBC2	TMSB4X	0.13243822900818142
CD69	LCK	0.13226773924549004
TUBA4A	CD74	0.13216593089381912
CCL5	HLA-DQA1	0.13215219508325107
SLC38A1	SEPT1	0.13207060440211513
TC2N	LAIR2	0.13200861773179304
TC2N	GZMM	0.1319523362766898
LY9	S100A10	0.13186332084990077
LCK	NBAS	0.13139722682940425
TCF7	BATF	0.13138295343047637
GATA3	SH2D1A	0.13131941522008952
TRBC1	CD28	0.1312725514699917
TNFRSF18	RASAL3	0.13112326950109968
PTPN7	CAMK4	0.130781943300189
SELL	IL2RG	0.1307746928666955
CD28	KLRB1	0.13074635288901315
PTPN7	BIRC3	0.13067539577119372
HLA-DPA1	SH2D2A	0.1301822728595344
IKZF3	LTB	0.13012709568647463
CCL5	SEPT1	0.1301228927220381
RHOH	GZMM	0.13004656256039746
PIM2	CD69	0.12991709745610136
TC2N	DDIT4	0.12985639816532296
TRAT1	BATF	0.1296792546864054
CLEC2D	PGM2L1	0.1295123665661832
LAT	PTGER4	0.129496925363664
RHOH	CD3G	0.12944207439776478
GZMA	PTGER4	0.1293323839857576
TRAC	SLAMF1	0.12923092603055963
LY9	SAMSN1	0.1292130612055091
CCL5	HLA-DPA1	0.12904606751626507
CD3G	BATF	0.12903857699744337
TCF7	CD247	0.12890149997666212
LIME1	TRBC1	0.12886029006659347
LIME1	SRGN	0.12872165396080595
IL22	TUBA4A	0.12861436910143906
TNFRSF4	LAT	0.1285939379266425
TAGAP	LCK	0.1285443471201821
SIT1	SAMSN1	0.1285435552710438
CLEC2D	TRBC1	0.12847863128520534
ISG20	CD96	0.12839537421514532
TRAV8-3	TRBC2	0.12828909537185293
LIME1	TNFRSF25	0.12827173557870064
RASAL3	SKAP1	0.1282301223356479
TMC8	HLA-DRB1	0.12808944755029528
TRAT1	PGM2L1	0.12787433280289978
ZFP36L2	GZMM	0.1278002220762669
TRBC1	HSPA8	0.12760072792118915
SYTL1	ITK	0.12758574333393888
TC2N	CD247	0.12757751482451105
IL7R	SIT1	0.12713638924090892
TSPAN13	RARRES3	0.12708895961994027
APOBEC3G	SYTL1	0.126968754529191
SH2D2A	SLC9A3R1	0.126876784205474
HLA-DPA1	TIGIT	0.1268236764498897
TNFRSF25	CD247	0.12649283931449878
RASAL3	S100A10	0.1263940655133574
SH2D2A	BIRC3	0.1262193242624292
KLRB1	HSPA8	0.12614288577071248
CD28	SH2D2A	0.1261275083340507
LCK	CD82	0.12590070992767602
KLRB1	GATA3	0.12589955333975267
PTGER4	SKAP1	0.12572318500293192
RASAL3	IL22	0.1257111284841048
SELL	ALOX5AP	0.12559246541595873
CD247	SAMSN1	0.1255798862806413
SH2D2A	TRAV8-3	0.1254285784474766
TMC8	DUSP2	0.1253019141919672
BIRC3	SIT1	0.12525288629559478
TNFRSF25	LCK	0.12518404523316043
CXCR3	CXCR4	0.12509031954486252
SH2D1A	TCF7	0.12489777711754563
SLC38A1	TNFRSF4	0.12474502809406841
TNFRSF18	HLA-DRB1	0.12450468753165916
CD69	CD52	0.12429799532374966
IL7R	RASAL3	0.12421198596024483
TOX	SLC9A3R1	0.12399038842799331
TCF7	S100A4	0.12393874921783321
TRBC1	RHOH	0.12374715591184127
TRBC1	LAIR2	0.12373559002725383
SELL	CD96	0.12367562695799737
GIMAP7	TOX	0.12364011192219847
ISG20	ITK	0.12352031139059047
CXCR4	ZAP70	0.12313204749558822
CLEC2D	RARRES3	0.12312222288067724
TRAT1	DUSP2	0.12309538268468823
CD40LG	HLA-DRB5	0.12303458786831205
TAGAP	ALOX5AP	0.12300553701119603
DDIT4	TCF7	0.12298729095933988
IL22	HLA-DQA1	0.12290148774795977
RASAL3	SLC38A1	0.12281604885188477
SAMSN1	TRBC1	0.1227869646511567
HLA-DRB1	LAT	0.12276667807870378
CLEC2D	LAIR2	0.12263410482434986
SLAMF1	CD3G	0.12256475666273275
IKZF3	CD82	0.12254623078750172
ZAP70	RGS1	0.12246607760227171
SLAMF1	GZMA	0.12226867037216005
TCF7	HSPA8	0.12207904089942537
C12orf75	RASAL3	0.1220715790457192
CD247	SLAMF1	0.12173135475118854
TCF7	SKAP1	0.12145577125919893
KLRB1	IL32	0.12136185155101993
GIMAP7	TRBV4-1	0.12131621734599546
IKZF3	SKAP1	0.12121283461508088
TRAV8-2	BIRC3	0.12120984953142279
BIRC3	CD247	0.12114704212737319
TCF7	CD96	0.12111344579933969
GZMA	LAT	0.12093417908868034
TRAC	TNFRSF4	0.1207735524803781
TIGIT	HLA-DRB1	0.12073576175865885
CAMK4	TRAV8-2	0.12059231810306491
RASAL3	GZMM	0.12058895049897174
TNFRSF18	HLA-DRB5	0.12057267477145832
CAMK4	CCL5	0.12033810436350209
PIM2	LAT	0.1203112508923202
LAT	RGS1	0.1200531374773915
CD247	ITM2A	0.12001076300786133
IL7R	IL32	0.11996037186105009
TRBC2	TIGIT	0.1199598798398291
TMC8	LCK	0.11984104676987278
ITK	RARRES3	0.11970788338941352
TSPAN13	SYTL1	0.119593273032717
LAIR2	SIT1	0.11956904842491656
C12orf75	CD69	0.11940845921237077
CLEC2D	LTB	0.11920073158986379
CCL5	PTGER4	0.11900468732753726
TUBA4A	DUSP2	0.11886527522532384
TMC8	PTGER4	0.11879890047877736
GIMAP7	ITM2A	0.1187846018421184
SAMSN1	CD52	0.1187636040166579
CLEC2D	GZMM	0.11853115507308407
SLAMF1	PTPN7	0.11844785882950452
DDIT4	TRAT1	0.11823273471433131
CAMK4	BIRC3	0.11817874439982191
CD28	RARRES3	0.11808827098292515
CD96	CD52	0.11799987135155204
HLA-DPA1	TSPAN13	0.11786403553306546
IKZF3	LCK	0.11781930963952746
CXCR4	CD3E	0.1176793382916084
SH2D1A	TRAV8-2	0.11756130924059172
ZFP36L2	TOX	0.11750246554682574
TUBA4A	TRBV4-1	0.11738070930643815
ZFP36L2	TMSB4X	0.11710028984748609
LAT	DUSP2	0.11702131227903341
TOX	ISG20	0.11695116570793854
PTPN7	CXCR4	0.11678939125795322
LCK	PGM2L1	0.11647143268137139
BIRC3	PTPRCAP	0.11645661534441219
SELL	RASAL3	0.11636817305531344
